"DMID","DMRow","DMColumn","Proportion"
386,4,4,1
386,5,15,0.5
386,5,16,0.5
386,6,13,0.213937997817993
386,6,14,0.5
386,6,26,0.257456004619598
386,6,27,0.00286099989898503
386,6,28,0.0257460009306669
386,7,22,1
386,8,13,1.80000006366754e-05
386,8,26,0.899982988834381
386,8,27,0.00999999977648258
386,8,28,0.0899979993700981
386,9,23,0.691537022590637
386,9,26,0.277615994215012
386,9,27,0.00308499997481704
386,9,28,0.0277619995176792
386,10,10,1
386,11,15,0.5
386,11,16,0.5
386,12,13,0.213919997215271
386,12,14,0.5
386,12,26,0.257472008466721
386,12,27,0.00286099989898503
386,12,28,0.0257469993084669
386,13,13,5.2999999752501e-05
386,13,26,0.899951994419098
386,13,27,0.00999899953603745
386,13,28,0.0899949967861176
386,14,14,1
386,15,15,0.221339002251625
386,15,26,0.700794994831085
386,15,27,0.00778699992224574
386,15,28,0.0700789988040924
386,16,16,1
386,17,17,0.792209029197693
386,17,26,0.187012001872063
386,17,27,0.00207799999043345
386,17,28,0.0187010001391172
386,18,18,0.427839994430542
386,18,26,0.514944016933441
386,18,27,0.00572199979797006
386,18,28,0.0514939986169338
386,19,19,1
386,20,17,1
386,21,15,1
386,22,17,1
386,23,15,1
386,24,24,1
386,25,24,1
387,1,20,1
387,2,13,0.0347150005400181
387,2,26,0.868755996227264
387,2,27,0.00965300016105175
387,2,28,0.0868759974837303
387,3,21,0.957287013530731
387,3,26,0.038442000746727
387,3,27,0.000426999991759658
387,3,28,0.00384399993345141
387,4,4,1
387,5,15,0.5
387,5,16,0.5
387,6,13,0.473345994949341
387,6,14,0.5
387,6,26,0.0239889994263649
387,6,27,0.000266999995801598
387,6,28,0.00239900010637939
387,7,22,1
387,8,13,0.0281850006431341
387,8,26,0.874634027481079
387,8,27,0.00971799995750189
387,8,28,0.0874629989266396
387,9,23,0.974599003791809
387,9,26,0.0228610001504421
387,9,27,0.000254000013228506
387,9,28,0.00228599994443357
387,10,10,1
387,11,15,0.5
387,11,16,0.5
387,12,13,0.47332900762558
387,12,14,0.5
387,12,26,0.0240039993077517
387,12,27,0.000266999995801598
387,12,28,0.00240000011399388
387,13,13,0.00374400010332465
387,13,26,0.896629989147186
387,13,27,0.00996300019323826
387,13,28,0.0896629989147186
387,14,14,1
387,15,15,0.495361000299454
387,15,26,0.454174995422363
387,15,27,0.0050459997728467
387,15,28,0.0454180017113686
387,16,16,1
387,17,17,0.8748499751091
387,17,26,0.112635001540184
387,17,27,0.00125199998728931
387,17,28,0.0112629998475313
387,18,18,0.946659028530121
387,18,26,0.0480070002377033
387,18,27,0.000532999983988702
387,18,28,0.00480100000277162
387,19,19,1
387,20,17,1
387,21,15,1
387,22,17,1
387,23,15,1
387,24,24,1
387,25,24,1
388,1,20,1
388,2,13,0.520280003547668
388,2,26,0.431748002767563
388,2,27,0.00479699997231364
388,2,28,0.0431750006973743
388,3,21,0.98225200176239
388,3,26,0.015972999855876
388,3,27,0.00017699999443721
388,3,28,0.00159700005315244
388,4,4,1
388,5,15,0.5
388,5,16,0.5
388,6,13,0.456028014421463
388,6,14,0.5
388,6,26,0.0395749993622303
388,6,27,0.00044000000343658
388,6,28,0.00395700009539723
388,7,22,1
388,8,13,0.0109219998121262
388,8,26,0.890169978141785
388,8,27,0.00989099964499474
388,8,28,0.0890169963240623
388,9,23,0.93199497461319
388,9,26,0.0612040013074875
388,9,27,0.00067999999737367
388,9,28,0.00612000003457069
388,10,10,1
388,11,15,0.5
388,11,16,0.5
388,12,13,0.466342002153397
388,12,14,0.5
388,12,26,0.0302930008620024
388,12,27,0.000337000004947186
388,12,28,0.0030290000140667
388,13,13,0.0532669983804226
388,13,26,0.85206001996994
388,13,27,0.00946700014173985
388,13,28,0.085206001996994
388,14,14,1
388,15,15,0.531866014003754
388,15,26,0.421321004629135
388,15,27,0.00468100002035499
388,15,28,0.0421320013701916
388,16,16,1
388,17,17,0.884039998054504
388,17,26,0.10436400026083
388,17,27,0.00115999998524785
388,17,28,0.010436000302434
388,18,18,0.86694198846817
388,18,26,0.119751997292042
388,18,27,0.00133100000675768
388,18,28,0.0119749996811152
388,19,19,1
388,20,17,1
388,21,15,1
388,22,17,1
388,23,15,1
388,24,24,1
388,25,24,1
389,1,20,1
389,2,13,0.00536199985072017
389,2,26,0.895174026489258
389,2,27,0.00994599983096123
389,2,28,0.0895169973373413
389,3,21,0.813928008079529
389,3,26,0.167465001344681
389,3,27,0.0018609999679029
389,3,28,0.016745999455452
389,4,4,1
389,5,15,0.5
389,5,16,0.5
389,6,13,0.308402985334396
389,6,14,0.5
389,6,26,0.172436997294426
389,6,27,0.00191600003745407
389,6,28,0.0172439999878407
389,7,22,1
389,8,26,0.899999976158142
389,8,27,0.00999999977648258
389,8,28,0.0900000035762787
389,9,23,0.755744993686676
389,9,26,0.219828993082047
389,9,27,0.00244299997575581
389,9,28,0.0219829995185137
389,10,10,1
389,11,15,0.5
389,11,16,0.5
389,12,13,0.308402985334396
389,12,14,0.5
389,12,26,0.172436997294426
389,12,27,0.00191600003745407
389,12,28,0.0172439999878407
389,13,26,0.899999976158142
389,13,27,0.00999999977648258
389,13,28,0.0900000035762787
389,14,14,1
389,15,15,0.393476009368896
389,15,26,0.545871019363403
389,15,27,0.0060649998486042
389,15,28,0.0545869991183281
389,16,16,1
389,17,17,0.847571015357971
389,17,26,0.137186005711555
389,17,27,0.00152399996295571
389,17,28,0.0137189999222755
389,18,18,0.616805016994476
389,18,26,0.344875007867813
389,18,27,0.00383200007490814
389,18,28,0.0344879999756813
389,19,19,1
389,20,17,1
389,21,15,1
389,22,17,1
389,23,15,1
389,24,24,1
389,25,24,1
390,1,20,1
390,2,13,3.70000016118865e-05
390,2,26,0.89996600151062
390,2,27,0.00999999977648258
390,2,28,0.0899970009922981
390,3,21,0.619814991950989
390,3,26,0.342166990041733
390,3,27,0.00380200007930398
390,3,28,0.0342170000076294
390,4,4,1
390,5,15,0.5
390,5,16,0.5
390,6,13,0.238812997937202
390,6,14,0.5
390,6,26,0.235067993402481
390,6,27,0.00261200009845197
390,6,28,0.0235070008784533
390,7,22,1
390,8,26,0.899999976158142
390,8,27,0.00999999977648258
390,8,28,0.0900000035762787
390,9,23,0.230459004640579
390,9,26,0.692587018013
390,9,27,0.00769500015303493
390,9,28,0.0692590028047562
390,10,10,1
390,11,15,0.5
390,11,16,0.5
390,12,13,0.238808006048203
390,12,14,0.5
390,12,26,0.235073000192642
390,12,27,0.00261200009845197
390,12,28,0.0235070008784533
390,13,13,0.000939999998081475
390,13,26,0.899154007434845
390,13,27,0.00999100040644407
390,13,28,0.0899149999022484
390,14,14,1
390,15,15,0.338494002819061
390,15,26,0.595354974269867
390,15,27,0.00661499984562397
390,15,28,0.0595359988510609
390,16,16,1
390,17,17,0.805823028087616
390,17,26,0.17475900053978
390,17,27,0.00194200000260025
390,17,28,0.017475999891758
390,18,18,0.477614998817444
390,18,26,0.470147013664246
390,18,27,0.00522400019690394
390,18,28,0.0470150001347065
390,19,19,1
390,20,17,1
390,21,15,1
390,22,17,1
390,23,15,1
390,24,24,1
390,25,24,1
391,1,20,1
391,2,13,0.00185700005386025
391,2,26,0.898329019546509
391,2,27,0.00998099986463785
391,2,28,0.0898329988121986
391,3,21,0.772275984287262
391,3,26,0.204952001571655
391,3,27,0.00227700010873377
391,3,28,0.0204949993640184
391,4,4,1
391,5,15,0.5
391,5,16,0.5
391,6,13,0.393303990364075
391,6,14,0.5
391,6,26,0.0960270017385483
391,6,27,0.0010669999755919
391,6,28,0.00960300024598837
391,7,22,1
391,8,13,1.40000001920271e-05
391,8,26,0.899987995624542
391,8,27,0.00999999977648258
391,8,28,0.0899989977478981
391,9,23,0.835671007633209
391,9,26,0.147896006703377
391,9,27,0.00164300005417317
391,9,28,0.0147900003939867
391,10,10,1
391,11,15,0.5
391,11,16,0.5
391,12,13,0.393288999795914
391,12,14,0.5
391,12,26,0.0960400030016899
391,12,27,0.0010669999755919
391,12,28,0.00960399955511093
391,13,13,0.0204850006848574
391,13,26,0.881564021110535
391,13,27,0.00979499984532595
391,13,28,0.0881559997797012
391,14,14,1
391,15,15,0.441538006067276
391,15,26,0.502614974975586
391,15,27,0.00558499991893768
391,15,28,0.0502620004117489
391,16,16,1
391,17,17,0.860507011413574
391,17,26,0.125542998313904
391,17,27,0.00139500002842396
391,17,28,0.0125540001317859
391,18,18,0.786579012870789
391,18,26,0.192078992724419
391,18,27,0.0021339999511838
391,18,28,0.0192079991102219
391,19,19,1
391,20,17,1
391,21,15,1
391,22,17,1
391,23,15,1
391,24,24,1
391,25,24,1
392,1,20,1
392,2,13,0.0104909995570779
392,2,26,0.890558004379272
392,2,27,0.00989499967545271
392,2,28,0.0890560001134872
392,3,21,0.0604569986462593
392,3,26,0.845588028430939
392,3,27,0.00939499959349632
392,3,28,0.0845590010285378
392,4,4,1
392,5,15,0.5
392,5,16,0.5
392,6,13,0.330799996852875
392,6,14,0.5
392,6,26,0.152280002832413
392,6,27,0.00169199996162206
392,6,28,0.0152279995381832
392,7,22,1
392,8,13,0.00174600002355874
392,8,26,0.898428976535797
392,8,27,0.00998300034552813
392,8,28,0.0898429974913597
392,9,23,0.762821972370148
392,9,26,0.213459998369217
392,9,27,0.00237199990078807
392,9,28,0.0213459990918636
392,10,10,1
392,11,15,0.5
392,11,16,0.5
392,12,13,0.331984996795654
392,12,14,0.5
392,12,26,0.151214003562927
392,12,27,0.00167999998666346
392,12,28,0.0151209998875856
392,13,26,0.899999976158142
392,13,27,0.00999999977648258
392,13,28,0.0900000035762787
392,14,14,1
392,15,15,0.383058995008469
392,15,26,0.555247008800507
392,15,27,0.00616900017485023
392,15,28,0.0555250011384487
392,16,16,1
392,17,17,0.822322010993958
392,17,26,0.15990999341011
392,17,27,0.00177700002677739
392,17,28,0.0159910004585981
392,18,18,0.65678197145462
392,18,26,0.308896005153656
392,18,27,0.00343200005590916
392,18,28,0.0308899991214275
392,19,19,1
392,20,17,1
392,21,15,1
392,22,17,1
392,23,15,1
392,24,24,1
392,25,24,1
393,1,20,1
393,2,13,0.00185700005386025
393,2,26,0.898329019546509
393,2,27,0.00998099986463785
393,2,28,0.0898329988121986
393,3,21,0.772275984287262
393,3,26,0.204952001571655
393,3,27,0.00227700010873377
393,3,28,0.0204949993640184
393,4,4,1
393,5,15,0.5
393,5,16,0.5
393,6,13,0.393303990364075
393,6,14,0.5
393,6,26,0.0960270017385483
393,6,27,0.0010669999755919
393,6,28,0.00960300024598837
393,7,22,1
393,8,13,1.40000001920271e-05
393,8,26,0.899987995624542
393,8,27,0.00999999977648258
393,8,28,0.0899989977478981
393,9,23,0.835671007633209
393,9,26,0.147896006703377
393,9,27,0.00164300005417317
393,9,28,0.0147900003939867
393,10,10,1
393,11,15,0.5
393,11,16,0.5
393,12,13,0.393288999795914
393,12,14,0.5
393,12,26,0.0960400030016899
393,12,27,0.0010669999755919
393,12,28,0.00960399955511093
393,13,13,0.0204850006848574
393,13,26,0.881564021110535
393,13,27,0.00979499984532595
393,13,28,0.0881559997797012
393,14,14,1
393,15,15,0.441538006067276
393,15,26,0.502614974975586
393,15,27,0.00558499991893768
393,15,28,0.0502620004117489
393,16,16,1
393,17,17,0.860507011413574
393,17,26,0.125542998313904
393,17,27,0.00139500002842396
393,17,28,0.0125540001317859
393,18,18,0.786579012870789
393,18,26,0.192078992724419
393,18,27,0.0021339999511838
393,18,28,0.0192079991102219
393,19,19,1
393,20,17,1
393,21,15,1
393,22,17,1
393,23,15,1
393,24,24,1
393,25,24,1
394,1,20,1
394,2,13,0.156997993588448
394,2,26,0.758701980113983
394,2,27,0.00843000039458275
394,2,28,0.0758699998259544
394,3,21,0.325502008199692
394,3,26,0.607047975063324
394,3,27,0.00674499990418553
394,3,28,0.0607049986720085
394,4,4,1
394,5,15,0.5
394,5,16,0.5
394,6,13,0.415544003248215
394,6,14,0.5
394,6,26,0.0760100036859512
394,6,27,0.000844999973196536
394,6,28,0.00760099990293384
394,7,22,1
394,8,13,0.0110940001904964
394,8,26,0.890015006065369
394,8,27,0.00988900009542704
394,8,28,0.0890019983053207
394,9,23,0.865898013114929
394,9,26,0.120691999793053
394,9,27,0.00134099996648729
394,9,28,0.0120689999312162
394,10,10,1
394,11,15,0.5
394,11,16,0.5
394,12,13,0.399782001972198
394,12,14,0.5
394,12,26,0.0901959985494614
394,12,27,0.00100199994631112
394,12,28,0.00901999976485968
394,13,13,0.00154099997598678
394,13,26,0.898612976074219
394,13,27,0.00998499989509583
394,13,28,0.0898609980940819
394,14,14,1
394,15,15,0.410165995359421
394,15,26,0.530851006507874
394,15,27,0.00589800020679832
394,15,28,0.0530849993228912
394,16,16,1
394,17,17,0.841398000717163
394,17,26,0.142741993069649
394,17,27,0.00158599996939301
394,17,28,0.0142740001901984
394,18,18,0.791858017444611
394,18,26,0.187326997518539
394,18,27,0.00208100001327693
394,18,28,0.018733000382781
394,19,19,1
394,20,17,1
394,21,15,1
394,22,17,1
394,23,15,1
394,24,24,1
394,25,24,1
395,1,20,1
395,2,13,0.0104909995570779
395,2,26,0.890558004379272
395,2,27,0.00989499967545271
395,2,28,0.0890560001134872
395,3,21,0.0604569986462593
395,3,26,0.845588028430939
395,3,27,0.00939499959349632
395,3,28,0.0845590010285378
395,4,4,1
395,5,15,0.5
395,5,16,0.5
395,6,13,0.330799996852875
395,6,14,0.5
395,6,26,0.152280002832413
395,6,27,0.00169199996162206
395,6,28,0.0152279995381832
395,7,22,1
395,8,13,0.00174600002355874
395,8,26,0.898428976535797
395,8,27,0.00998300034552813
395,8,28,0.0898429974913597
395,9,23,0.762821972370148
395,9,26,0.213459998369217
395,9,27,0.00237199990078807
395,9,28,0.0213459990918636
395,10,10,1
395,11,15,0.5
395,11,16,0.5
395,12,13,0.331984996795654
395,12,14,0.5
395,12,26,0.151214003562927
395,12,27,0.00167999998666346
395,12,28,0.0151209998875856
395,13,26,0.899999976158142
395,13,27,0.00999999977648258
395,13,28,0.0900000035762787
395,14,14,1
395,15,15,0.383058995008469
395,15,26,0.555247008800507
395,15,27,0.00616900017485023
395,15,28,0.0555250011384487
395,16,16,1
395,17,17,0.822322010993958
395,17,26,0.15990999341011
395,17,27,0.00177700002677739
395,17,28,0.0159910004585981
395,18,18,0.65678197145462
395,18,26,0.308896005153656
395,18,27,0.00343200005590916
395,18,28,0.0308899991214275
395,19,19,1
395,20,17,1
395,21,15,1
395,22,17,1
395,23,15,1
395,24,24,1
395,25,24,1
396,1,20,1
396,2,13,0.0164439994841814
396,2,26,0.885200023651123
396,2,27,0.00983600039035082
396,2,28,0.0885199978947639
396,3,21,0.907992005348206
396,3,26,0.0828069970011711
396,3,27,0.000920000020414591
396,3,28,0.00828099995851517
396,4,4,1
396,5,15,0.5
396,5,16,0.5
396,6,13,0.273133009672165
396,6,14,0.5
396,6,26,0.204181000590324
396,6,27,0.00226900004781783
396,6,28,0.0204179994761944
396,7,22,1
396,8,13,0.0073429998010397
396,8,26,0.893392026424408
396,8,27,0.0099269999191165
396,8,28,0.0893390029668808
396,9,23,0.927488029003143
396,9,26,0.065260998904705
396,9,27,0.000724999990779907
396,9,28,0.00652599986642599
396,10,10,1
396,11,15,0.5
396,11,16,0.5
396,12,13,0.361741006374359
396,12,14,0.5
396,12,26,0.124433003365993
396,12,27,0.00138300005346537
396,12,28,0.0124430004507303
396,13,26,0.899999976158142
396,13,27,0.00999999977648258
396,13,28,0.0900000035762787
396,14,14,1
396,15,15,0.441307991743088
396,15,26,0.502822995185852
396,15,27,0.00558699993416667
396,15,28,0.0502820014953613
396,16,16,1
396,17,17,0.860589981079102
396,17,26,0.125468999147415
396,17,27,0.00139400002080947
396,17,28,0.0125470003113151
396,18,18,0.547567009925842
396,18,26,0.407189011573792
396,18,27,0.00452399998903275
396,18,28,0.040718998759985
396,19,19,1
396,20,17,1
396,21,15,1
396,22,17,1
396,23,15,1
396,24,24,1
396,25,24,1
397,1,20,1
397,2,13,0.0180060006678104
397,2,26,0.883794009685516
397,2,27,0.00982000026851892
397,2,28,0.0883790031075478
397,3,21,0.710259974002838
397,3,26,0.260765999555588
397,3,27,0.00289699994027615
397,3,28,0.0260770004242659
397,4,4,1
397,5,15,0.5
397,5,16,0.5
397,6,13,0.38170000910759
397,6,14,0.5
397,6,26,0.106470003724098
397,6,27,0.00118300004396588
397,6,28,0.0106469998136163
397,7,22,1
397,8,13,0.0100520001724362
397,8,26,0.890953004360199
397,8,27,0.00989899970591068
397,8,28,0.0890949964523315
397,9,23,0.702202022075653
397,9,26,0.268018007278442
397,9,27,0.00297800009138882
397,9,28,0.0268019996583462
397,10,10,1
397,11,15,0.5
397,11,16,0.5
397,12,13,0.38237801194191
397,12,14,0.5
397,12,26,0.105860002338886
397,12,27,0.00117599999066442
397,12,28,0.0105860000476241
397,13,13,0.0103590004146099
397,13,26,0.890676975250244
397,13,27,0.00989599991589785
397,13,28,0.0890680029988289
397,14,14,1
397,15,15,0.380593001842499
397,15,26,0.557465970516205
397,15,27,0.00619400013238192
397,15,28,0.0557469986379147
397,16,16,1
397,17,17,0.834728002548218
397,17,26,0.148745000362396
397,17,27,0.00165300001390278
397,17,28,0.0148740001022816
397,18,18,0.761346995830536
397,18,26,0.214788004755974
397,18,27,0.00238700001500547
397,18,28,0.0214789994060993
397,19,19,1
397,20,17,1
397,21,15,1
397,22,17,1
397,23,15,1
397,24,24,1
397,25,24,1
398,1,20,1
398,2,13,0.0866710022091866
398,2,26,0.821995973587036
398,2,27,0.0091329999268055
398,2,28,0.0821999981999397
398,3,21,0.809843003749847
398,3,26,0.171141996979713
398,3,27,0.00190200004726648
398,3,28,0.0171140003949404
398,4,4,1
398,5,15,0.5
398,5,16,0.5
398,6,13,0.445683002471924
398,6,14,0.5
398,6,26,0.0488860011100769
398,6,27,0.000543000001925975
398,6,28,0.00488900020718575
398,7,22,1
398,8,13,0.0111809996888041
398,8,26,0.889936983585358
398,8,27,0.0098879998549819
398,8,28,0.0889939963817596
398,9,23,0.718603014945984
398,9,26,0.253257989883423
398,9,27,0.00281400000676513
398,9,28,0.0253260005265474
398,10,10,1
398,11,15,0.5
398,11,16,0.5
398,12,13,0.443982988595963
398,12,14,0.5
398,12,26,0.050415001809597
398,12,27,0.000560000014957041
398,12,28,0.00504099996760488
398,13,13,0.0246159993112087
398,13,26,0.877846002578735
398,13,27,0.00975400023162365
398,13,28,0.0877849981188774
398,14,14,1
398,15,15,0.487973988056183
398,15,26,0.460822999477386
398,15,27,0.00511999987065792
398,15,28,0.0460820011794567
398,16,16,1
398,17,17,0.87185001373291
398,17,26,0.115335002541542
398,17,27,0.00128199998289347
398,17,28,0.0115339998155832
398,18,18,0.88043200969696
398,18,26,0.107611000537872
398,18,27,0.00119600002653897
398,18,28,0.0107610002160072
398,19,19,1
398,20,17,1
398,21,15,1
398,22,17,1
398,23,15,1
398,24,24,1
398,25,24,1
399,1,20,1
399,2,13,0.00794299971312284
399,2,26,0.892850995063782
399,2,27,0.00992100033909082
399,2,28,0.0892850011587143
399,3,21,0.850230991840363
399,3,26,0.134792000055313
399,3,27,0.00149799999780953
399,3,28,0.0134789999574423
399,4,4,1
399,5,15,0.5
399,5,16,0.5
399,6,13,0.335471987724304
399,6,14,0.5
399,6,26,0.148074999451637
399,6,27,0.00164499995298684
399,6,28,0.0148080000653863
399,7,22,1
399,8,13,0.00639900006353855
399,8,26,0.894240975379944
399,8,27,0.00993600022047758
399,8,28,0.0894239991903305
399,9,23,0.558697998523712
399,9,26,0.397172003984451
399,9,27,0.00441299984231591
399,9,28,0.0397169999778271
399,10,10,1
399,11,15,0.5
399,11,16,0.5
399,12,13,0.333824008703232
399,12,14,0.5
399,12,26,0.149559006094933
399,12,27,0.0016619999660179
399,12,28,0.0149560002610087
399,13,13,0.000361999991582707
399,13,26,0.899673998355865
399,13,27,0.00999599974602461
399,13,28,0.0899669975042343
399,14,14,1
399,15,15,0.368901014328003
399,15,26,0.567988991737366
399,15,27,0.00631099985912442
399,15,28,0.0567989982664585
399,16,16,1
399,17,17,0.831026017665863
399,17,26,0.152077004313469
399,17,27,0.00168999994639307
399,17,28,0.0152080003172159
399,18,18,0.667647004127502
399,18,26,0.299118012189865
399,18,27,0.0033239999320358
399,18,28,0.0299120005220175
399,19,19,1
399,20,17,1
399,21,15,1
399,22,17,1
399,23,15,1
399,24,24,1
399,25,24,1
400,1,20,1
400,2,13,3.70000016118865e-05
400,2,26,0.89996600151062
400,2,27,0.00999999977648258
400,2,28,0.0899970009922981
400,3,21,0.619814991950989
400,3,26,0.342166990041733
400,3,27,0.00380200007930398
400,3,28,0.0342170000076294
400,4,4,1
400,5,15,0.5
400,5,16,0.5
400,6,13,0.238812997937202
400,6,14,0.5
400,6,26,0.235067993402481
400,6,27,0.00261200009845197
400,6,28,0.0235070008784533
400,7,22,1
400,8,26,0.899999976158142
400,8,27,0.00999999977648258
400,8,28,0.0900000035762787
400,9,23,0.230459004640579
400,9,26,0.692587018013
400,9,27,0.00769500015303493
400,9,28,0.0692590028047562
400,10,10,1
400,11,15,0.5
400,11,16,0.5
400,12,13,0.238808006048203
400,12,14,0.5
400,12,26,0.235073000192642
400,12,27,0.00261200009845197
400,12,28,0.0235070008784533
400,13,13,0.000939999998081475
400,13,26,0.899154007434845
400,13,27,0.00999100040644407
400,13,28,0.0899149999022484
400,14,14,1
400,15,15,0.338494002819061
400,15,26,0.595354974269867
400,15,27,0.00661499984562397
400,15,28,0.0595359988510609
400,16,16,1
400,17,17,0.805823028087616
400,17,26,0.17475900053978
400,17,27,0.00194200000260025
400,17,28,0.017475999891758
400,18,18,0.477614998817444
400,18,26,0.470147013664246
400,18,27,0.00522400019690394
400,18,28,0.0470150001347065
400,19,19,1
400,20,17,1
400,21,15,1
400,22,17,1
400,23,15,1
400,24,24,1
400,25,24,1
401,1,20,1
401,2,13,0.431710004806519
401,2,26,0.511461019515991
401,2,27,0.00568300019949675
401,2,28,0.051146000623703
401,3,21,0.989836990833282
401,3,26,0.00914699956774712
401,3,27,0.000101999998150859
401,3,28,0.000914999982342124
401,4,4,1
401,5,15,0.5
401,5,16,0.5
401,6,13,0.458050012588501
401,6,14,0.5
401,6,26,0.0377550013363361
401,6,27,0.000418999989051372
401,6,28,0.0037750001065433
401,7,22,1
401,8,13,0.0124840000644326
401,8,26,0.888764977455139
401,8,27,0.00987500045448542
401,8,28,0.0888760015368462
401,9,23,0.724479973316193
401,9,26,0.247968003153801
401,9,27,0.00275500002317131
401,9,28,0.0247969999909401
401,10,10,1
401,11,15,0.5
401,11,16,0.5
401,12,13,0.45728799700737
401,12,14,0.5
401,12,26,0.0384400002658367
401,12,27,0.000426999991759658
401,12,28,0.00384399993345141
401,13,13,0.0193509999662638
401,13,26,0.882583975791931
401,13,27,0.00980599969625473
401,13,28,0.0882579982280731
401,14,14,1
401,15,15,0.548543989658356
401,15,26,0.406309992074966
401,15,27,0.00451500015333295
401,15,28,0.0406309999525547
401,16,16,1
401,17,17,0.888171970844269
401,17,26,0.100644998252392
401,17,27,0.00111800001468509
401,17,28,0.0100649995729327
401,18,18,0.840097010135651
401,18,26,0.143912002444267
401,18,27,0.00159899995196611
401,18,28,0.0143910003826022
401,19,19,1
401,20,17,1
401,21,15,1
401,22,17,1
401,23,15,1
401,24,24,1
401,25,24,1
402,1,20,1
402,2,13,0.0406199991703033
402,2,26,0.863442003726959
402,2,27,0.00959399994462729
402,2,28,0.0863440036773682
402,3,21,0.720830023288727
402,3,26,0.251253008842468
402,3,27,0.00279200007207692
402,3,28,0.0251250006258488
402,4,4,1
402,5,15,0.5
402,5,16,0.5
402,6,13,0.296927988529205
402,6,14,0.5
402,6,26,0.182765007019043
402,6,27,0.00203100009821355
402,6,28,0.0182770006358624
402,7,22,1
402,8,13,0.00107300002127886
402,8,26,0.899034023284912
402,8,27,0.0099889999255538
402,8,28,0.0899029970169067
402,9,23,0.797492980957031
402,9,26,0.182256996631622
402,9,27,0.00202500005252659
402,9,28,0.0182259995490313
402,10,10,1
402,11,15,0.5
402,11,16,0.5
402,12,13,0.289469987154007
402,12,14,0.5
402,12,26,0.189476996660233
402,12,27,0.00210499996319413
402,12,28,0.0189479999244213
402,13,13,0.00514000002294779
402,13,26,0.895374000072479
402,13,27,0.00994899962097406
402,13,28,0.089537002146244
402,14,14,1
402,15,15,0.256996989250183
402,15,26,0.668702006340027
402,15,27,0.00743000023066998
402,15,28,0.0668699964880943
402,16,16,1
402,17,17,0.80010199546814
402,17,26,0.179908007383347
402,17,27,0.00199900008738041
402,17,28,0.0179910007864237
402,18,18,0.575191974639893
402,18,26,0.382326990365982
402,18,27,0.00424800021573901
402,18,28,0.0382330007851124
402,19,19,1
402,20,17,1
402,21,15,1
402,22,17,1
402,23,15,1
402,24,24,1
402,25,24,1
403,1,20,1
403,2,13,0.0406199991703033
403,2,26,0.863442003726959
403,2,27,0.00959399994462729
403,2,28,0.0863440036773682
403,3,21,0.720830023288727
403,3,26,0.251253008842468
403,3,27,0.00279200007207692
403,3,28,0.0251250006258488
403,4,4,1
403,5,15,0.5
403,5,16,0.5
403,6,13,0.296927988529205
403,6,14,0.5
403,6,26,0.182765007019043
403,6,27,0.00203100009821355
403,6,28,0.0182770006358624
403,7,22,1
403,8,13,0.00107300002127886
403,8,26,0.899034023284912
403,8,27,0.0099889999255538
403,8,28,0.0899029970169067
403,9,23,0.797492980957031
403,9,26,0.182256996631622
403,9,27,0.00202500005252659
403,9,28,0.0182259995490313
403,10,10,1
403,11,15,0.5
403,11,16,0.5
403,12,13,0.289469987154007
403,12,14,0.5
403,12,26,0.189476996660233
403,12,27,0.00210499996319413
403,12,28,0.0189479999244213
403,13,13,0.00514000002294779
403,13,26,0.895374000072479
403,13,27,0.00994899962097406
403,13,28,0.089537002146244
403,14,14,1
403,15,15,0.256996989250183
403,15,26,0.668702006340027
403,15,27,0.00743000023066998
403,15,28,0.0668699964880943
403,16,16,1
403,17,17,0.80010199546814
403,17,26,0.179908007383347
403,17,27,0.00199900008738041
403,17,28,0.0179910007864237
403,18,18,0.575191974639893
403,18,26,0.382326990365982
403,18,27,0.00424800021573901
403,18,28,0.0382330007851124
403,19,19,1
403,20,17,1
403,21,15,1
403,22,17,1
403,23,15,1
403,24,24,1
403,25,24,1
404,1,20,1
404,2,13,0.0149020003154874
404,2,26,0.886587977409363
404,2,27,0.00985100027173758
404,2,28,0.0886590033769608
404,3,21,0.807299017906189
404,3,26,0.173430994153023
404,3,27,0.00192700000479817
404,3,28,0.0173429995775223
404,4,4,1
404,5,15,0.5
404,5,16,0.5
404,6,13,0.330229997634888
404,6,14,0.5
404,6,26,0.152793005108833
404,6,27,0.00169800000730902
404,6,28,0.0152789996936917
404,7,22,1
404,8,13,0.0111910002306104
404,8,26,0.889927983283997
404,8,27,0.0098879998549819
404,8,28,0.0889929980039597
404,9,23,0.945580005645752
404,9,26,0.0489780008792877
404,9,27,0.000544000009540468
404,9,28,0.00489800004288554
404,10,10,1
404,11,15,0.5
404,11,16,0.5
404,12,13,0.388426005840302
404,12,14,0.5
404,12,26,0.100417003035545
404,12,27,0.00111599999945611
404,12,28,0.01004199963063
404,13,13,0.0492199994623661
404,13,26,0.855701982975006
404,13,27,0.00950799975544214
404,13,28,0.0855700001120567
404,14,14,1
404,15,15,0.407503008842468
404,15,26,0.533246994018555
404,15,27,0.00592500017955899
404,15,28,0.0533250011503696
404,16,16,1
404,17,17,0.853235006332397
404,17,26,0.132089003920555
404,17,27,0.00146800000220537
404,17,28,0.0132090002298355
404,18,18,0.67595100402832
404,18,26,0.291644006967545
404,18,27,0.00323999999091029
404,18,28,0.0291639994829893
404,19,19,1
404,20,17,1
404,21,15,1
404,22,17,1
404,23,15,1
404,24,24,1
