DefaultSPUId,DefaultSpeciesTypeId,A,B,a_nonmerch,b_nonmerch,k_nonmerch,cap_nonmerch,a_sap,b_sap,k_sap,cap_sap,a1,a2,a3,b1,b2,b3,c1,c2,c3,min_volume,max_volume,low_stemwood_prop,high_stemwood_prop,low_stembark_prop,high_stembark_prop,low_branches_prop,high_branches_prop,low_foliage_prop,high_foliage_prop
34,85,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
34,93,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
34,94,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
34,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,174,0.6186,0.94465,23.1808,-0.85514,0.74927,7.3114,100,-1.61927,0.97102,1.51792,-1.76353,-0.00011,-0.08677,-1.95439,-0.00061,-0.01845,-1.9882,-0.00157,-0.0519,0.525,643.08,0.70911,0.82549,0.10481,0.07519,0.0973,0.06993,0.08879,0.02939
35,2,0.5811,0.96005,11.6578,-0.49347,0.06074,5.2419,7.991,-0.9352,0.94035,1.37407,-1.39584,-0.000643,-0.0796,-1.25601,-0.001,-0.07413,-0.8679,-0.00268,-0.10597,0.769,392.98,0.55153,0.75722,0.11873,0.09042,0.13783,0.09349,0.19191,0.05886
35,5,0.4656,0.97749,1.2877,-0.0429,0,1.2289,7.991,-0.9352,0.94035,1.37407,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
35,6,0.4656,0.97749,1.2877,-0.0429,0,1.2289,7.991,-0.9352,0.94035,1.37407,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
35,14,0.4237,1.0274,14.5088,-1.04324,0.93051,4.5486,100,-1.61927,0.97102,1.51792,-1.71979,-0.001643,-0.07207,-1.8739,-0.00048,-0.08973,-1.5253,-0.00173,-0.22626,0.525,228.62,0.69565,0.82645,0.11006,0.06863,0.09159,0.06969,0.10271,0.03524
35,15,0.6123,0.94632,24.1275,-0.82259,0.67957,7.718,100,-1.61927,0.97102,1.51792,-1.79043,-0.000155,-0.07917,-1.92851,-0.00065,-0.02012,-1.9954,-0.00168,-0.04376,0.633,643.08,0.70833,0.82699,0.10308,0.07482,0.0994,0.06936,0.08919,0.02883
35,29,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
35,31,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
35,41,0.739,0.91526,4.694,-0.62462,0.82075,1.1935,100,-1.68068,0.98349,1.06697,-2.40389,-0.000639,0.16747,0.7055,0.0011,-0.40103,4.4257,0.00363,-1.26336,127.454,477.88,0.5575,0.59987,0.10526,0.11245,0.18298,0.17218,0.15426,0.1155
35,44,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
35,46,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
35,61,0.6156,0.94009,15.2853,-0.72512,0.65647,5.6784,225.279,-1.91784,0.99107,1.52935,-1.53054,3.6e-05,-0.12161,-1.56293,-6.00E-04,-0.06192,-1.3246,-0.00126,-0.15206,0.525,658.35,0.6373,0.80767,0.11204,0.0812,0.12008,0.07636,0.13058,0.03477
35,62,0.5081,0.97244,8.7373,-0.66274,0.71585,4.1107,26.623,-1.2398,0.95594,1.76882,-1.17647,-0.000616,-0.02634,-3.03989,-0.00084,0.23101,-2.167,0.00112,-0.28582,0.661,802.9,0.69654,0.76145,0.20512,0.12009,0.04971,0.08693,0.04864,0.03153
35,63,0.5081,0.97244,8.7373,-0.66274,0.71585,4.1107,26.623,-1.2398,0.95594,1.76882,-1.17647,-0.000616,-0.02634,-3.03989,-0.00084,0.23101,-2.167,0.00112,-0.28582,0.661,802.9,0.69654,0.76145,0.20512,0.12009,0.04971,0.08693,0.04864,0.03153
35,65,0.5505,0.94477,1.6864,-0.10429,0,1.5403,26.623,-1.2398,0.95594,1.76882,-2.3775,-0.002379,0.25617,-2.59064,-0.00175,0.25394,-0.4662,0.0034,-0.67963,1.107,504.08,0.6898,0.74663,0.10147,0.10308,0.08172,0.11274,0.127,0.03756
35,76,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
35,94,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
35,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,174,0.6186,0.94465,23.1808,-0.85514,0.74927,7.3114,100,-1.61927,0.97102,1.51792,-1.76353,-0.00011,-0.08677,-1.95439,-0.00061,-0.01845,-1.9882,-0.00157,-0.0519,0.525,643.08,0.70911,0.82549,0.10481,0.07519,0.0973,0.06993,0.08879,0.02939
36,2,0.5811,0.96005,11.6578,-0.49347,0.06074,5.2419,100,-1.62713,0.9722,1.11147,-1.39584,-0.000643,-0.0796,-1.25601,-0.001,-0.07413,-0.8679,-0.00268,-0.10597,0.769,392.98,0.55153,0.75722,0.11873,0.09042,0.13783,0.09349,0.19191,0.05886
36,5,0.9307,0.84895,95.0253,-1.43545,0.94175,1.3924,100,-1.62713,0.9722,1.11147,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
36,6,0.9307,0.84895,95.0253,-1.43545,0.94175,1.3924,100,-1.62713,0.9722,1.11147,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
36,10,0.9307,0.84895,95.0253,-1.43545,0.94175,1.3924,100,-1.62713,0.9722,1.11147,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
36,12,0.6256,0.94054,1.4903,0,0,1.4903,10.047,-0.72992,0.72736,1.60056,-1.22806,5e-05,-0.13078,0.26558,5e-05,-0.2934,0.1842,-0.00014,-0.35965,1.915,1372.97,0.38962,0.73398,0.08862,0.08941,0.28815,0.12277,0.23361,0.05385
36,14,0.5948,0.94098,14.3032,-0.62988,0.39845,5.4123,10.047,-0.72992,0.72736,1.60056,-1.62089,3.7e-05,-0.10919,-0.9625,0.00528,-0.49917,-1.1683,0.0028,-0.3771,4.311,377.9,0.70475,0.74399,0.10923,0.07792,0.09041,0.10732,0.09561,0.07076
36,15,0.5948,0.94098,14.3032,-0.62988,0.39845,5.4123,10.047,-0.72992,0.72736,1.60056,-1.62089,3.7e-05,-0.10919,-0.9625,0.00528,-0.49917,-1.1683,0.0028,-0.3771,4.311,377.9,0.70475,0.74399,0.10923,0.07792,0.09041,0.10732,0.09561,0.07076
36,29,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
36,31,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
36,33,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
36,38,0.4613,0.98784,11.4884,-0.63686,0.709,5.0126,0.958,-1.20682,1.00231,1.02685,-1.59247,5.4e-05,-0.0472,-0.13005,-0.00012,-0.20526,0.0616,-0.00031,-0.3377,1.497,1817.96,0.42567,0.73782,0.07928,0.11612,0.2545,0.11067,0.24054,0.03539
36,41,0.739,0.91526,4.694,-0.62462,0.82075,1.1935,100,-1.68068,0.98349,1.06697,-2.40389,-0.000639,0.16747,0.7055,0.0011,-0.40103,4.4257,0.00363,-1.26336,127.454,477.88,0.5575,0.59987,0.10526,0.11245,0.18298,0.17218,0.15426,0.1155
36,44,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
36,46,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
36,50,0.7854,0.89324,4.4761,-0.66537,0.93745,3.0885,1.774,-1.41392,1.00113,1.06079,-1.00105,0.000117,-0.15348,-0.32179,4e-05,-0.19813,-0.383,-6.00E-05,-0.29494,1.318,2960.54,0.45958,0.72733,0.12729,0.11093,0.23122,0.1219,0.18191,0.03984
36,61,0.772,0.89281,14.863,-0.65914,0.46684,5.4293,16.705,-0.91655,0.82936,1.6068,-1.72516,0.000757,-0.093,-3.39209,0.00234,0.16231,-2.3382,0.00178,-0.05651,4.311,589,0.78139,0.58083,0.11349,0.08921,0.03814,0.2186,0.06698,0.11136
36,62,0.2296,1.10396,31.6148,-0.92957,0.50357,4.8645,2.006,-0.28654,0.49338,1.22375,-1.83978,-0.000777,0.09672,-3.67419,-0.0032,0.52432,-3.3405,-0.00343,0.1832,20.351,343.34,0.71277,0.7001,0.15236,0.15002,0.09229,0.12753,0.04257,0.02235
36,63,0.2296,1.10396,31.6148,-0.92957,0.50357,4.8645,2.006,-0.28654,0.49338,1.22375,-1.83978,-0.000777,0.09672,-3.67419,-0.0032,0.52432,-3.3405,-0.00343,0.1832,20.351,343.34,0.71277,0.7001,0.15236,0.15002,0.09229,0.12753,0.04257,0.02235
36,65,0.5505,0.94477,1.6864,-0.10429,0,1.5403,2.006,-0.28654,0.49338,1.22375,-2.3775,-0.002379,0.25617,-2.59064,-0.00175,0.25394,-0.4662,0.0034,-0.67963,1.107,504.08,0.6898,0.74663,0.10147,0.10308,0.08172,0.11274,0.127,0.03756
36,76,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
36,85,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
36,94,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
36,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,174,0.5948,0.94098,14.3032,-0.62988,0.39845,5.4123,10.047,-0.72992,0.72736,1.60056,-1.62089,3.7e-05,-0.10919,-0.9625,0.00528,-0.49917,-1.1683,0.0028,-0.3771,4.311,377.9,0.70475,0.74399,0.10923,0.07792,0.09041,0.10732,0.09561,0.07076
36,175,0.5948,0.94098,14.3032,-0.62988,0.39845,5.4123,10.047,-0.72992,0.72736,1.60056,-1.62089,3.7e-05,-0.10919,-0.9625,0.00528,-0.49917,-1.1683,0.0028,-0.3771,4.311,377.9,0.70475,0.74399,0.10923,0.07792,0.09041,0.10732,0.09561,0.07076
37,2,0.5811,0.96005,11.6578,-0.49347,0.06074,5.2419,7.991,-0.9352,0.94035,1.37407,-1.39584,-0.000643,-0.0796,-1.25601,-0.001,-0.07413,-0.8679,-0.00268,-0.10597,0.769,392.98,0.55153,0.75722,0.11873,0.09042,0.13783,0.09349,0.19191,0.05886
37,5,0.4656,0.97749,1.2877,-0.0429,0,1.2289,7.991,-0.9352,0.94035,1.37407,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
37,6,0.4656,0.97749,1.2877,-0.0429,0,1.2289,7.991,-0.9352,0.94035,1.37407,-1.59814,0.000314,-0.07837,-0.01299,-0.00026,-0.30559,1.0653,2e-05,-0.6183,7.663,658.35,0.44971,0.75948,0.07473,0.11354,0.20394,0.08668,0.27162,0.0403
37,14,0.4237,1.0274,14.5088,-1.04324,0.93051,4.5486,100,-1.61927,0.97102,1.51792,-1.71979,-0.001643,-0.07207,-1.8739,-0.00048,-0.08973,-1.5253,-0.00173,-0.22626,0.525,228.62,0.69565,0.82645,0.11006,0.06863,0.09159,0.06969,0.10271,0.03524
37,15,0.6123,0.94632,24.1275,-0.82259,0.67957,7.718,100,-1.61927,0.97102,1.51792,-1.79043,-0.000155,-0.07917,-1.92851,-0.00065,-0.02012,-1.9954,-0.00168,-0.04376,0.633,643.08,0.70833,0.82699,0.10308,0.07482,0.0994,0.06936,0.08919,0.02883
37,29,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
37,31,0.3927,0.99712,1.35,-0.05725,0,1.2869,26.22,-1.78646,0.9987,1.1187,-1.15712,0.00074,-0.17353,0.55727,0.00053,-0.40518,-0.3311,-6.00E-05,-0.31275,7.785,423.8,0.4649,0.69305,0.09447,0.10413,0.29024,0.12993,0.1504,0.0729
37,41,0.739,0.91526,4.694,-0.62462,0.82075,1.1935,100,-1.68068,0.98349,1.06697,-2.40389,-0.000639,0.16747,0.7055,0.0011,-0.40103,4.4257,0.00363,-1.26336,127.454,477.88,0.5575,0.59987,0.10526,0.11245,0.18298,0.17218,0.15426,0.1155
37,44,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
37,46,0.5895,0.95501,2.4231,-0.52747,0.94556,2.0186,2.788,-2.1089,1.10794,1.20552,-1.11953,0.003212,-0.25027,-0.6021,-0.00102,-0.18196,-1.247,-0.002,-0.23045,1.681,199.54,0.56309,0.71948,0.11489,0.11772,0.2179,0.12207,0.10411,0.04073
37,61,0.6156,0.94009,15.2853,-0.72512,0.65647,5.6784,225.279,-1.91784,0.99107,1.52935,-1.53054,3.6e-05,-0.12161,-1.56293,-6.00E-04,-0.06192,-1.3246,-0.00126,-0.15206,0.525,658.35,0.6373,0.80767,0.11204,0.0812,0.12008,0.07636,0.13058,0.03477
37,62,0.5081,0.97244,8.7373,-0.66274,0.71585,4.1107,26.623,-1.2398,0.95594,1.76882,-1.17647,-0.000616,-0.02634,-3.03989,-0.00084,0.23101,-2.167,0.00112,-0.28582,0.661,802.9,0.69654,0.76145,0.20512,0.12009,0.04971,0.08693,0.04864,0.03153
37,63,0.5081,0.97244,8.7373,-0.66274,0.71585,4.1107,26.623,-1.2398,0.95594,1.76882,-1.17647,-0.000616,-0.02634,-3.03989,-0.00084,0.23101,-2.167,0.00112,-0.28582,0.661,802.9,0.69654,0.76145,0.20512,0.12009,0.04971,0.08693,0.04864,0.03153
37,65,0.5505,0.94477,1.6864,-0.10429,0,1.5403,26.623,-1.2398,0.95594,1.76882,-2.3775,-0.002379,0.25617,-2.59064,-0.00175,0.25394,-0.4662,0.0034,-0.67963,1.107,504.08,0.6898,0.74663,0.10147,0.10308,0.08172,0.11274,0.127,0.03756
37,76,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
37,94,0.7431,0.9229,24.7824,-0.77865,0.26881,2.9193,100,-1.01589,0.06729,1.90301,-1.72327,-0.001364,0.02059,-3.44421,-0.00878,0.60997,-2.3314,0.00552,-0.22353,20.684,154.95,0.69879,0.7068,0.12963,0.11336,0.13474,0.12788,0.03684,0.05196
37,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,174,0.6186,0.94465,23.1808,-0.85514,0.74927,7.3114,100,-1.61927,0.97102,1.51792,-1.76353,-0.00011,-0.08677,-1.95439,-0.00061,-0.01845,-1.9882,-0.00157,-0.0519,0.525,643.08,0.70911,0.82549,0.10481,0.07519,0.0973,0.06993,0.08879,0.02939
38,1,0.877629695,0.855717024,15.06486363,-1.072076004,1.056973994,5.169415047,99.99999999,-2.834478289,1.000904507,1.010012796,-1.625259,-0.0004054,-0.0381238,-2.394317,-0.0014168,0.0231444,-1.526448,-0.000194,-0.1547226,0.30162951,762.5945702,0.69091251,0.822810131,0.12761793,0.09230001,0.065488466,0.029716986,0.115981093,0.055172873
38,2,0.646421755,0.940415207,78.94134981,-1.148613366,1.009060003,8.78709358,99.99999999,-2.834478289,1.000904507,1.010012796,-1.586005,5.7e-05,-0.0733281,-2.321333,0.000892,-0.0352397,-1.83476,-0.0009677,-0.1095727,3.250537851,257.3541213,0.717828545,0.765010266,0.125922712,0.10565069,0.065590551,0.07762129,0.090658192,0.051717754
38,5,0.877629695,0.855717024,15.06486363,-1.072076004,1.056973994,5.169415047,99.99999999,-2.834478289,1.000904507,1.010012796,-1.625259,-0.0004054,-0.0381238,-2.394317,-0.0014168,0.0231444,-1.526448,-0.000194,-0.1547226,0.30162951,762.5945702,0.69091251,0.822810131,0.12761793,0.09230001,0.065488466,0.029716986,0.115981093,0.055172873
38,6,0.877629695,0.855717024,15.06486363,-1.072076004,1.056973994,5.169415047,99.99999999,-2.834478289,1.000904507,1.010012796,-1.625259,-0.0004054,-0.0381238,-2.394317,-0.0014168,0.0231444,-1.526448,-0.000194,-0.1547226,0.30162951,762.5945702,0.69091251,0.822810131,0.12761793,0.09230001,0.065488466,0.029716986,0.115981093,0.055172873
38,15,1.115244734,0.841690547,20.603697,-0.586169305,9.9250003e-09,5.567278478,1.081496128,-0.014292353,1e-08,1.023093347,-1.643865,-2.47E-05,-0.0990339,-1.814172,-0.0006274,-0.0801466,-1.37449,-0.0006383,-0.2319116,0.832048054,568.7951554,0.679506467,0.826138367,0.110260745,0.083911084,0.096095718,0.05663432,0.114137071,0.03331623
38,17,0.754792276,0.890899849,20.603697,-0.586169305,9.9250003e-09,5.567278478,1.081496128,-0.014292353,1e-08,1.023093347,-1.308831,0.0003756,-0.1644074,1.030035,0.0004177,-0.462601,1.054253,0.0004233,-0.569974,0.89773295,529.1797189,0.287437213,0.709901286,0.058018302,0.083300617,0.354425258,0.135737957,0.300119227,0.071060141
38,19,0.651791197,0.944397967,99.99999999,-1.904928107,1.024377206,2.777416881,1.081496128,-0.014292353,1e-08,1.023093347,-1.418248,2.22e-05,-0.1709247,0.3766384,0.0008121,-0.4662328,0.1169306,0.0007167,-0.5197955,7.783487958,831.2250303,0.52512357,0.791104591,0.08227077,0.061775111,0.234759092,0.098285213,0.157846568,0.048835084
38,27,0.621236,0.927453321,19.3060294,-0.943322261,0.923914188,5.502653865,0.147523235,-0.498517624,0.988164096,1.060445506,-0.40594,0.0020504,-0.3541551,0.4071855,0.000159,-0.3948407,0.4895712,-0.0001216,-0.4839459,39.64644616,266.2594042,0.560549601,0.697045049,0.105521357,0.110221341,0.18914164,0.119587522,0.144787403,0.073146088
38,31,0.621236,0.927453321,19.3060294,-0.943322261,0.923914188,5.502653865,0.147523235,-0.498517624,0.988164096,1.060445506,-0.40594,0.0020504,-0.3541551,0.4071855,0.000159,-0.3948407,0.4895712,-0.0001216,-0.4839459,39.64644616,266.2594042,0.560549601,0.697045049,0.105521357,0.110221341,0.18914164,0.119587522,0.144787403,0.073146088
38,36,0.466142413,0.985172425,16.23254751,-0.700629227,0.704028813,5.972264852,2.896700294,-1.262326712,0.998688527,1.051082755,-1.506366,0.000137,-0.0685096,0.0678531,-0.0002786,-0.251956,0.2780956,-0.0007954,-0.3842847,0.788611938,1390.614797,0.391207739,0.764785396,0.076913796,0.124918221,0.268933586,0.089620755,0.262944879,0.020675629
38,38,0.466142413,0.985172425,16.23254751,-0.700629227,0.704028813,5.972264852,2.896700294,-1.262326712,0.998688527,1.051082755,-1.506366,0.000137,-0.0685096,0.0678531,-0.0002786,-0.251956,0.2780956,-0.0007954,-0.3842847,0.788611938,1390.614797,0.391207739,0.764785396,0.076913796,0.124918221,0.268933586,0.089620755,0.262944879,0.020675629
38,39,0.466142413,0.985172425,16.23254751,-0.700629227,0.704028813,5.972264852,2.896700294,-1.262326712,0.998688527,1.051082755,-1.506366,0.000137,-0.0685096,0.0678531,-0.0002786,-0.251956,0.2780956,-0.0007954,-0.3842847,0.788611938,1390.614797,0.391207739,0.764785396,0.076913796,0.124918221,0.268933586,0.089620755,0.262944879,0.020675629
38,41,0.614955465,0.944456808,15.60925025,-0.987997507,0.996561794,3.653291572,0.54870672,-0.835829886,0.996274057,1.022997618,-1.403252,4.76e-05,-0.0629483,-0.3861517,0.0001132,-0.1950155,-0.116808,8.17e-05,-0.3352757,0.590985695,1855.68859,0.453281512,0.69287488,0.099977552,0.115816753,0.220252926,0.133827026,0.22648801,0.057481341
38,50,0.701762676,0.901100986,5.32215783,-0.45183117,0.591822115,4.298219134,99.99999999,-1.896679055,1.006262742,1.242212467,-0.8209704,0.0002832,-0.2011756,-0.0666428,0.0001501,-0.2641068,0.215705,-1.17E-06,-0.4260966,1.331883172,2571.709328,0.409249699,0.712158183,0.124268313,0.133693595,0.2352027,0.123137932,0.231279288,0.03101029
38,63,1.041668039,0.845432382,37.01480453,-0.817438836,0.470686876,8.253082983,38.207106,-1.701809224,0.995827307,1.078130179,-1.336536,-8.78E-05,-0.0478487,-2.57425,-0.000823,0.0452809,-2.062354,-1.79E-05,-0.2449411,0.242389363,804.5269991,0.709423547,0.796655282,0.172193838,0.141575361,0.058266285,0.042405057,0.06011633,0.0193643
38,65,1.071573209,0.831635753,23.67908183,-0.898722086,0.806618641,6.457062676,38.207106,-1.701809224,0.995827307,1.078130179,-1.124464,-0.0002204,-0.0733656,-1.728425,-0.0004929,-0.0573989,-2.127382,0.0002922,-0.2962995,0.448162852,1054.282167,0.65790191,0.802669373,0.188692358,0.123977272,0.105964362,0.056829694,0.04744137,0.016523661
38,76,1.478999997,0.822078517,89.91541732,-1.247268761,0.915156667,6.834438377,1.104779442,-0.01874544,1e-08,1.025520353,-1.577622,3.31e-05,-0.0396923,-2.006157,-0.0020487,0.1030154,-2.147009,-0.0012341,-0.1290147,0.256277961,454.1480702,0.691042514,0.772604066,0.1335828,0.126962036,0.110218576,0.077062467,0.065156111,0.023371431
38,78,1.478999997,0.822078517,89.91541732,-1.247268761,0.915156667,6.834438377,1.104779442,-0.01874544,1e-08,1.025520353,-1.577622,3.31e-05,-0.0396923,-2.006157,-0.0020487,0.1030154,-2.147009,-0.0012341,-0.1290147,0.256277961,454.1480702,0.691042514,0.772604066,0.1335828,0.126962036,0.110218576,0.077062467,0.065156111,0.023371431
38,84,0.595244535,0.959460637,0.995619523,-1.00E-08,0.01076243,1.006381914,99.99999999,-2.272171647,0.998331188,1.037025318,-1.291454,5.21e-05,-0.0756369,-0.1016642,6.5e-05,-0.2732753,-0.8087489,0.0001133,-0.4255576,49.4228606,1286.024611,0.629145652,0.749572142,0.128147167,0.128156074,0.191270499,0.103949653,0.051436682,0.018322131
38,105,0.54140729,0.960138222,75.29415243,-1.402438385,0.976811719,4.965537166,99.99999999,-2.202629612,0.998115883,1.042735212,-1.554899,4.84e-05,-0.0443205,-0.4419988,-0.0003921,-0.1228719,-0.0335258,0.0006035,-0.5118409,5.807903127,1074.611558,0.511308511,0.71742579,0.097208694,0.117123805,0.244747688,0.128269608,0.146735107,0.037180797
38,171,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,173,1.478999997,0.822078517,89.91541732,-1.247268761,0.915156667,6.834438377,1.104779442,-0.01874544,1e-08,1.025520353,-1.577622,3.31e-05,-0.0396923,-2.006157,-0.0020487,0.1030154,-2.147009,-0.0012341,-0.1290147,0.256277961,454.1480702,0.691042514,0.772604066,0.1335828,0.126962036,0.110218576,0.077062467,0.065156111,0.023371431
